Year,Ministry,Department,Budget,Budget Type,Value
2014,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Agriculture,Payroll,Actual Spent     ,"39,223,163"
2014,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Agriculture,Payroll,Original Budget     ,"38,269,862"
2014,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Agriculture,Operations,Actual Spent     ,"5,544,033"
2014,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Agriculture,Operations,Original Budget     ,"5,471,592"
2014,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Agriculture,Payroll,Actual Spent     ,"12,128,297"
2014,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Agriculture,Payroll,Original Budget     ,"12,690,724"
2014,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Agriculture,Operations,Actual Spent     ,"2,263,881"
2014,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Agriculture,Operations,Original Budget     ,"2,441,885"
2014,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Agriculture,Payroll,Actual Spent     ,"7,177,888"
2014,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Agriculture,Payroll,Original Budget     ,"6,712,898"
2014,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Agriculture,Operations,Actual Spent     ,"20,595,408"
2014,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Agriculture,Operations,Original Budget     ,"19,386,509"
2014,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Agriculture,Payroll,Actual Spent     ,"11,550,295"
2014,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Agriculture,Payroll,Original Budget     ,"14,522,851"
2014,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Biosecurity,Operations,Actual Spent     ,"6,402,393"
2014,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Biosecurity,Operations,Original Budget     ,"5,160,254"
2014,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Biosecurity,Payroll,Actual Spent     ,"11,189,674"
2014,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Biosecurity,Payroll,Original Budget     ,"10,932,211"
2014,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Biosecurity,Operations,Actual Spent     ,"7,689,101"
2014,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Biosecurity,Operations,Original Budget     ,"8,217,807"
2014,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Biosecurity,Payroll,Actual Spent     ,"17,575,261"
2014,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Biosecurity,Payroll,Original Budget     ,"17,868,240"
2014,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Biosecurity,Operations,Actual Spent     ,"2,475,759"
2014,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Biosecurity,Operations,Original Budget     ,"3,441,288"
2014,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Biosecurity,Payroll,Actual Spent     ,"31,609,582"
2014,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Biosecurity,Payroll,Original Budget     ,"26,193,638"
2014,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Biosecurity,Operations,Actual Spent     ,"1,550,882"
2014,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Biosecurity,Operations,Original Budget     ,"1,648,650"
2014,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Biosecurity,Payroll,Actual Spent     ,"8,537,602"
2014,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Biosecurity,Payroll,Original Budget     ,"9,777,090"
2014,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Biosecurity,Operations,Actual Spent     ,"1,241,635"
2014,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Biosecurity,Operations,Original Budget     ,"230,936"
2014,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Biosecurity,Payroll,Actual Spent     ,"4,107,890"
2014,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Biosecurity,Payroll,Original Budget     ,"6,500,886"
2014,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Fisheries,Operations,Actual Spent     ,"26,964,826"
2014,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Fisheries,Operations,Original Budget     ,"14,204,755"
2014,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Fisheries,Payroll,Actual Spent     ,"6,847,093"
2014,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Fisheries,Payroll,Original Budget     ,"8,896,269"
2014,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Fisheries,Operations,Actual Spent     ,"742,900"
2014,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Fisheries,Operations,Original Budget     ,"782,000"
2014,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Fisheries,Payroll,Actual Spent     ,"10,831,013"
2014,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Fisheries,Payroll,Original Budget     ,"11,046,004"
2014,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Fisheries,Operations,Actual Spent     ,"6,182,830"
2014,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Fisheries,Operations,Original Budget     ,"6,235,685"
2014,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Fisheries,Payroll,Actual Spent     ,"20,276,109"
2014,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Fisheries,Payroll,Original Budget     ,"25,474,068"
2014,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Fisheries,Operations,Actual Spent     ,"4,996,562"
2014,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Fisheries,Operations,Original Budget     ,"5,127,269"
2014,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Fisheries,Payroll,Actual Spent     ,"17,283,187"
2014,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Fisheries,Payroll,Original Budget     ,"21,245,243"
2014,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Fisheries,Operations,Actual Spent     ,"387,030"
2014,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Fisheries,Operations,Original Budget     ,"407,400"
2014,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Fisheries,Payroll,Actual Spent     ,"7,299,159"
2014,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Fisheries,Payroll,Original Budget     ,"8,963,329"
2014,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Fisheries,Operations,Actual Spent     ,"1,701,800"
2014,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Fisheries,Operations,Original Budget     ,"1,844,000"
2014,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Fisheries,Payroll,Actual Spent     ,"5,470,607"
2014,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Fisheries,Payroll,Original Budget     ,"7,402,794"
2014,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Forestry,Operations,Actual Spent     ,"11,776,259"
2014,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Forestry,Operations,Original Budget     ,"13,506,312"
2014,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Forestry,Payroll,Actual Spent     ,"46,865,413"
2014,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Forestry,Payroll,Original Budget     ,"44,611,420"
2014,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Livestock,Operations,Actual Spent     ,"11,328,745"
2014,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Livestock,Operations,Original Budget     ,"8,335,592"
2014,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Livestock,Payroll,Actual Spent     ,"14,434,492"
2014,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Livestock,Payroll,Original Budget     ,"18,726,784"
2014,"Ministry of Lands, Mines & Water Resources",Cabinet Operations,Operations,Actual Spent     ,"1,534,495"
2014,"Ministry of Lands, Mines & Water Resources",Cabinet Operations,Operations,Original Budget     ,"1,519,345"
2014,"Ministry of Lands, Mines & Water Resources",Cabinet Operations,Payroll,Actual Spent     ,"38,219,901"
2014,"Ministry of Lands, Mines & Water Resources",Cabinet Operations,Payroll,Original Budget     ,"34,954,343"
2014,"Ministry of Lands, Mines & Water Resources",Corporate Services,Operations,Actual Spent     ,"2,003,907"
2014,"Ministry of Lands, Mines & Water Resources",Corporate Services,Operations,Original Budget     ,"1,645,778"
2014,"Ministry of Lands, Mines & Water Resources",Corporate Services,Payroll,Actual Spent     ,"11,845,400"
2014,"Ministry of Lands, Mines & Water Resources",Corporate Services,Payroll,Original Budget     ,"11,755,227"
2014,"Ministry of Lands, Mines & Water Resources",Corporate Services,Operations,Actual Spent     ,"33,571,353"
2014,"Ministry of Lands, Mines & Water Resources",Corporate Services,Operations,Original Budget     ,"40,362,104"
2014,"Ministry of Lands, Mines & Water Resources",Corporate Services,Payroll,Actual Spent     ,"16,351,240"
2014,"Ministry of Lands, Mines & Water Resources",Corporate Services,Payroll,Original Budget     ,"19,058,815"
2014,"Ministry of Lands, Mines & Water Resources",Corporate Services,Operations,Actual Spent     ,"307,167"
2014,"Ministry of Lands, Mines & Water Resources",Corporate Services,Operations,Original Budget     ,"307,167"
2014,"Ministry of Lands, Mines & Water Resources",Department of Land Survey,Operations,Actual Spent     ,"733,894"
2014,"Ministry of Lands, Mines & Water Resources",Department of Land Survey,Operations,Original Budget     ,"711,980"
2014,"Ministry of Lands, Mines & Water Resources",Department of Land Survey,Payroll,Actual Spent     ,"23,715,055"
2014,"Ministry of Lands, Mines & Water Resources",Department of Land Survey,Payroll,Original Budget     ,"22,676,969"
2014,"Ministry of Lands, Mines & Water Resources",Corporate Services,Operations,Actual Spent     ,"406,322"
2014,"Ministry of Lands, Mines & Water Resources",Corporate Services,Operations,Original Budget     ,"406,322"
2014,"Ministry of Lands, Mines & Water Resources",Department of Lands,Operations,Actual Spent     ,"367,278"
2014,"Ministry of Lands, Mines & Water Resources",Department of Lands,Operations,Original Budget     ,"369,280"
2014,"Ministry of Lands, Mines & Water Resources",Department of Lands,Payroll,Actual Spent     ,"8,227,814"
2014,"Ministry of Lands, Mines & Water Resources",Department of Lands,Payroll,Original Budget     ,"7,459,896"
2014,"Ministry of Lands, Mines & Water Resources",Corporate Services,Operations,Actual Spent     ,"464,522"
2014,"Ministry of Lands, Mines & Water Resources",Corporate Services,Operations,Original Budget     ,"464,522"
2014,"Ministry of Lands, Mines & Water Resources",Department of Lands,Operations,Actual Spent     ,"3,630,624"
2014,"Ministry of Lands, Mines & Water Resources",Department of Lands,Operations,Original Budget     ,"3,567,947"
2014,"Ministry of Lands, Mines & Water Resources",Department of Lands,Payroll,Actual Spent     ,"21,550,292"
2014,"Ministry of Lands, Mines & Water Resources",Department of Lands,Payroll,Original Budget     ,"19,992,687"
2014,"Ministry of Lands, Mines & Water Resources",Department of Land Records,Operations,Actual Spent     ,"3,340,297"
2014,"Ministry of Lands, Mines & Water Resources",Department of Land Records,Operations,Original Budget     ,"3,186,702"
2014,"Ministry of Lands, Mines & Water Resources",Department of Land Records,Payroll,Actual Spent     ,"15,304,265"
2014,"Ministry of Lands, Mines & Water Resources",Department of Land Records,Payroll,Original Budget     ,"14,997,860"
2014,"Ministry of Lands, Mines & Water Resources",Department of Geology and Mines,Operations,Actual Spent     ,"9,862,184"
2014,"Ministry of Lands, Mines & Water Resources",Department of Geology and Mines,Operations,Original Budget     ,"7,566,459"
2014,"Ministry of Lands, Mines & Water Resources",Department of Geology and Mines,Payroll,Actual Spent     ,"7,804,267"
