Year,Ministry,Department,Budget,Budget Type,Value
2006,Ministry of Health,Department of Health,,Original Budget,"221,924"
2006,Ministry of Health,Department of Health,,Original Budget,"3,103,586"
2006,Ministry of Health,Department of Health,,Original Budget,"327,360"
2006,Ministry of Health,Department of Health,,Original Budget,"-1,730,262"
2006,Ministry of Health,Department of Health,,Original Budget,"-905,324"
2006,Ministry of Health,Department of Health,,Original Budget,"-468,000"
2006,Ministry of Health,Department of Health,,Original Budget,"100,000"
2006,Ministry of Health,Department of Health,,Original Budget,"691,613"
2006,Ministry of Health,Department of Health,,Original Budget,"917,051"
2006,Ministry of Health,Department of Health,,Original Budget,"9,711,443"
2006,Ministry of Health,Department of Health,,Original Budget,"673,890"
2006,Ministry of Health,Department of Health,,Original Budget,"400,000"
2006,Ministry of Health,Department of Health,,Original Budget,"3,759,270"
2006,Ministry of Health,Department of Health,,Original Budget,"11,116,364"
2006,Ministry of Health,Department of Health,,Original Budget,"728,770"
2006,Ministry of Health,Department of Health,,Original Budget,"2,645,508"
2006,Ministry of Health,Department of Health,,Original Budget,"420,000"
2006,Ministry of Health,Department of Health,,Original Budget,"897,000"
2006,Ministry of Health,Department of Health,,Original Budget,"111,680"
2006,Ministry of Health,Department of Health,,Original Budget,"497,000"
2006,Ministry of Health,Department of Health,,Original Budget,"904,651"
2006,Ministry of Health,Department of Health,,Original Budget,"1,470,415"
2006,Ministry of Health,Department of Health,,Original Budget,"979,162"
2006,Ministry of Health,Department of Health,,Original Budget,"96,300"
2006,Ministry of Health,Department of Health,,Original Budget,"728,678"
2006,Ministry of Health,Department of Health,,Original Budget,"558,400"
2006,Ministry of Health,Department of Health,,Original Budget,"338,790"
2006,Ministry of Health,Department of Health,,Original Budget,"935,850"
2006,Ministry of Health,Department of Health,,Original Budget,"316,448"
2006,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Biosecurity,,Original Budget,"4,000,000"
2006,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Biosecurity,,Original Budget,"797,498"
2006,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Biosecurity,,Original Budget,"-797,498"
2006,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Biosecurity,,Original Budget,"7,500,000"
2006,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Biosecurity,,Original Budget,"7,000,000"
2006,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Biosecurity,,Original Budget,"20,857,500"
2006,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Biosecurity,,Original Budget,"1,700,000"
2006,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Biosecurity,,Original Budget,"3,879,400"
2006,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Fisheries,,Original Budget,"3,790,500"
2006,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Fisheries,,Original Budget,"1,252,000"
2006,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Fisheries,,Original Budget,"609,090"
2006,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Fisheries,,Original Budget,"2,600,000"
2006,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Fisheries,,Original Budget,"3,455,000"
2006,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Fisheries,,Original Budget,"78,653"
2006,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Fisheries,,Original Budget,"1,577,721"
2006,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Fisheries,,Original Budget,"2,992,500"
2006,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Fisheries,,Original Budget,"3,989,002"
2006,"Ministry of Agriculture, Livestock, Forestry, Fisheries and Biosecurity",Department of Forestry,,Original Budget,"824,100"
2006,"Ministry of Lands, Mines & Water Resources",Department of Geology and Mines,,Original Budget,"5,900,672"
2006,"Ministry of Lands, Mines & Water Resources",Department of Geology and Mines,,Original Budget,"3,129,292"
2006,"Ministry of Lands, Mines & Water Resources",Department of Geology and Mines,,Original Budget,"3,217,200"
2006,"Ministry of Lands, Mines & Water Resources",Department of Geology and Mines,,Original Budget,"3,731,605"
2006,"Ministry of Lands, Mines & Water Resources",Department of Geology and Mines,,Original Budget,"3,902,520"
2006,"Ministry of Lands, Mines & Water Resources",Department of Geology and Mines,,Original Budget,"3,109,715"
2006,"Ministry of Lands, Mines & Water Resources",Department of Geology and Mines,,Original Budget,"510,000"
2006,Ministry of Infrastructure and Public Utilities,Civil Aviation Authority,,Original Budget,"14,920,957"
2006,"Ministry of Foreign Affairs, International Cooperation and External Trade",Department of Foreign Affairs,,Original Budget,"409,663"
2006,"Ministry of Foreign Affairs, International Cooperation and External Trade","Department of External Trade, Industry and Investment",,Original Budget,"1,500,000"
2006,"Ministry of Foreign Affairs, International Cooperation and External Trade","Department of External Trade, Industry and Investment",,Original Budget,"2,732,880"
2006,"Ministry of Foreign Affairs, International Cooperation and External Trade","Department of External Trade, Industry and Investment",,Original Budget,"1,358,070"
2006,Ministry of Youth Development and Sports,Ministry of Youth Development and Training,,Original Budget,"610,000"
2006,Ministry of Justice and Social Welfare,Correctional Services,,Original Budget,"57,468,940"
2006,Ministry of Justice and Social Welfare,Department of Womens Affairs,,Original Budget,"9,374,711"
2006,Ministry of Justice and Social Welfare,Department of Womens Affairs,,Original Budget,"550,000"
2006,Ministry of Justice and Social Welfare,Department of Womens Affairs,,Original Budget,"1,420,000"
2006,Ministry of Justice and Social Welfare,Department of Womens Affairs,,Original Budget,"2,228,558"
2006,Ministry of Justice and Social Welfare,Department of Womens Affairs,,Original Budget,"965,970"
2006,Ministry of Justice and Social Welfare,Department of Womens Affairs,,Original Budget,"1,660,000"
2006,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Energy Department,,Original Budget,"1,462,500"
2006,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Energy Department,,Original Budget,"194,000"
2006,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Environment Department,,Original Budget,"13,871,581"
2006,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Environment Department,,Original Budget,"8,742,008"
2006,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Environment Department,,Original Budget,"9,285,550"
2006,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Environment Department,,Original Budget,"1,312,074"
2006,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Environment Department,,Original Budget,"50,000"
2006,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Vanuatu Meteorological Services,,Original Budget,"624,800"
2006,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Vanuatu Meteorological Services,,Original Budget,"10,790,000"
2006,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Vanuatu Meteorological Services,,Original Budget,"4,389,319"
2007,Constitutional Agencies,Parliament,,Original Budget,"146,000"
2007,Constitutional Agencies,Office of the Ombudsman,,Original Budget,"997,500"
2007,Constitutional Agencies,State Law Office,,Original Budget,"475,146"
2007,Constitutional Agencies,Judiciary,,Original Budget,"1,545,178"
2007,Constitutional Agencies,Judiciary,,Original Budget,"10,663,862"
2007,Constitutional Agencies,Judiciary,,Original Budget,"2,000,000"
2007,Constitutional Agencies,Judiciary,,Original Budget,"6,000,000"
2007,Constitutional Agencies,Judiciary,,Original Budget,"3,610,107"
2007,Constitutional Agencies,Public Service Commission,,Original Budget,"9,642,000"
2007,Constitutional Agencies,Public Service Commission,,Original Budget,"805,369"
2007,Ministry of Education & Training,Director General Directorate,,Original Budget,"2,356,860"
2007,Ministry of Education & Training,Director General Directorate,,Original Budget,"3,083,049"
2007,Ministry of Education & Training,Director General Directorate,,Original Budget,"2,091,754"
2007,Ministry of Education & Training,Director General Directorate,,Original Budget,"13,493,500"
2007,Ministry of Education & Training,Director General Directorate,,Original Budget,"-2,644,000"
2007,Ministry of Education & Training,Director General Directorate,,Original Budget,"12,402,681"
2007,Ministry of Education & Training,Director General Directorate,,Original Budget,"2,413,144"
2007,Ministry of Education & Training,Director General Directorate,,Original Budget,"2,063,200"
2007,Ministry of Education & Training,Director General Directorate,,Original Budget,"1,132,650"
2007,Ministry of Education & Training,Director General Directorate,,Original Budget,"7,708,237"
2007,Ministry of Education & Training,Director General Directorate,,Original Budget,"2,259,775"
2007,Ministry of Education & Training,Director General Directorate,,Original Budget,"3,030,000"
2007,Ministry of Education & Training,Director General Directorate,,Original Budget,"1,984,625"
2007,Ministry of Education & Training,Director General Directorate,,Original Budget,"2,091,754"
2007,Ministry of Education & Training,Director General Directorate,,Original Budget,"2,091,755"
2007,Ministry of Education & Training,Director General Directorate,,Original Budget,"1,663,235"
2007,Ministry of Education & Training,Director General Directorate,,Original Budget,"1,902,344"
2007,Ministry of Education & Training,Director General Directorate,,Original Budget,"989,500"
2007,Ministry of Education & Training,Director General Directorate,,Original Budget,"3,034,173"
2007,Ministry of Education & Training,Director General Directorate,,Original Budget,"3,500,000"
2007,Ministry of Internal Affairs,Internal Affairs Cabinet,,Original Budget,"1,867,000"
2007,Ministry of Internal Affairs,Internal Affairs Cabinet,,Original Budget,"2,659,158"
2007,Ministry of Internal Affairs,Department of Provincial Affairs,,Original Budget,"4,178,403"
2007,Ministry of Internal Affairs,Department of Provincial Affairs,,Original Budget,"681,500"
2007,Ministry of Internal Affairs,Department of Provincial Affairs,,Original Budget,"3,000,000"
2007,Ministry of Internal Affairs,Department of Provincial Affairs,,Original Budget,"786,063"
2007,Ministry of Internal Affairs,Department of Provincial Affairs,,Original Budget,"917,325"
2007,Ministry of Internal Affairs,Department of Provincial Affairs,,Original Budget,"1,512,173"
2007,Ministry of Internal Affairs,Department of Provincial Affairs,,Original Budget,"600,000"
2007,Ministry of Internal Affairs,Department of Provincial Affairs,,Original Budget,"1,487,566"
2007,Ministry of Internal Affairs,Department of Provincial Affairs,,Original Budget,"550,000"
2007,Ministry of Internal Affairs,Department of Provincial Affairs,,Original Budget,"1,475,823"
2007,Ministry of Internal Affairs,Department of Provincial Affairs,,Original Budget,"306,020"
2007,Ministry of Internal Affairs,Department of Provincial Affairs,,Original Budget,"360,500"
2007,Ministry of Internal Affairs,Department of Provincial Affairs,,Original Budget,"300,000"
