Year,Province,Constituency,Area Council,Sex,Age,GeoCode,Value
2018,,,north pentecost,,50-54,VU03017,217
2018,,,north pentecost,,55-59,VU03017,177
2018,,,north pentecost,,60-64,VU03017,124
2018,,,north pentecost,,65+,VU03017,361
2018,,,north santo,,0-4,VU02047,828
2018,,,north santo,,5-9,VU02047,764
2018,,,north santo,,10-14,VU02047,563
2018,,,north santo,,15-19,VU02047,430
2018,,,north santo,,20-24,VU02047,497
2018,,,north santo,,25-29,VU02047,416
2018,,,north santo,,30-34,VU02047,341
2018,,,north santo,,35-39,VU02047,263
2018,,,north santo,,40-44,VU02047,199
2018,,,north santo,,45-49,VU02047,154
2018,,,north santo,,50-54,VU02047,90
2018,,,north santo,,55-59,VU02047,107
2018,,,north santo,,60-64,VU02047,79
2018,,,north santo,,65+,VU02047,239
2018,,,north tanna,,0-4,VU06026,761
2018,,,north tanna,,5-9,VU06026,763
2018,,,north tanna,,10-14,VU06026,640
2018,,,north tanna,,15-19,VU06026,362
2018,,,north tanna,,20-24,VU06026,310
2018,,,north tanna,,25-29,VU06026,284
2018,,,north tanna,,30-34,VU06026,209
2018,,,north tanna,,35-39,VU06026,239
2018,,,north tanna,,40-44,VU06026,190
2018,,,north tanna,,45-49,VU06026,162
2018,,,north tanna,,50-54,VU06026,121
2018,,,north tanna,,55-59,VU06026,88
2018,,,north tanna,,60-64,VU06026,88
2018,,,north tanna,,65+,VU06026,165
2018,,,north tongoa,,0-4,VU05031,241
2018,,,north tongoa,,5-9,VU05031,242
2018,,,north tongoa,,10-14,VU05031,270
2018,,,north tongoa,,15-19,VU05031,184
2018,,,north tongoa,,20-24,VU05031,97
2018,,,north tongoa,,25-29,VU05031,138
2018,,,north tongoa,,30-34,VU05031,96
2018,,,north tongoa,,35-39,VU05031,86
2018,,,north tongoa,,40-44,VU05031,79
2018,,,north tongoa,,45-49,VU05031,52
2018,,,north tongoa,,50-54,VU05031,42
2018,,,north tongoa,,55-59,VU05031,68
2018,,,north tongoa,,60-64,VU05031,47
2018,,,north tongoa,,65+,VU05031,125
2018,,,north west malekula,,0-4,VU04006,925
2018,,,north west malekula,,5-9,VU04006,961
2018,,,north west malekula,,10-14,VU04006,721
2018,,,north west malekula,,15-19,VU04006,512
2018,,,north west malekula,,20-24,VU04006,347
2018,,,north west malekula,,25-29,VU04006,444
2018,,,north west malekula,,30-34,VU04006,398
2018,,,north west malekula,,35-39,VU04006,337
2018,,,north west malekula,,40-44,VU04006,230
2018,,,north west malekula,,45-49,VU04006,221
2018,,,north west malekula,,50-54,VU04006,135
2018,,,north west malekula,,55-59,VU04006,108
2018,,,north west malekula,,60-64,VU04006,90
2018,,,north west malekula,,65+,VU04006,346
2018,,,north west santo,,0-4,VU02044,260
2018,,,north west santo,,5-9,VU02044,259
2018,,,north west santo,,10-14,VU02044,231
2018,,,north west santo,,15-19,VU02044,159
2018,,,north west santo,,20-24,VU02044,158
2018,,,north west santo,,25-29,VU02044,146
2018,,,north west santo,,30-34,VU02044,120
2018,,,north west santo,,35-39,VU02044,116
2018,,,north west santo,,40-44,VU02044,81
2018,,,north west santo,,45-49,VU02044,74
2018,,,north west santo,,50-54,VU02044,39
2018,,,north west santo,,55-59,VU02044,36
2018,,,north west santo,,60-64,VU02044,32
2018,,,north west santo,,65+,VU02044,66
2018,,,paama,,0-4,VU04013,209
2018,,,paama,,5-9,VU04013,219
2018,,,paama,,10-14,VU04013,245
2018,,,paama,,15-19,VU04013,200
2018,,,paama,,20-24,VU04013,103
2018,,,paama,,25-29,VU04013,106
2018,,,paama,,30-34,VU04013,95
2018,,,paama,,35-39,VU04013,89
2018,,,paama,,40-44,VU04013,86
2018,,,paama,,45-49,VU04013,70
2018,,,paama,,50-54,VU04013,92
2018,,,paama,,55-59,VU04013,47
2018,,,paama,,60-64,VU04013,68
2018,,,paama,,65+,VU04013,172
2018,,,pango,,0-4,VU05038,337
2018,,,pango,,5-9,VU05038,296
2018,,,pango,,10-14,VU05038,214
2018,,,pango,,15-19,VU05038,231
2018,,,pango,,20-24,VU05038,250
2018,,,pango,,25-29,VU05038,229
2018,,,pango,,30-34,VU05038,206
2018,,,pango,,35-39,VU05038,161
2018,,,pango,,40-44,VU05038,132
2018,,,pango,,45-49,VU05038,110
2018,,,pango,,50-54,VU05038,85
2018,,,pango,,55-59,VU05038,86
2018,,,pango,,60-64,VU05038,49
2018,,,pango,,65+,VU05038,83
2018,,,port vila,,0-4,VU05002,6398
2018,,,port vila,,5-9,VU05002,5693
2018,,,port vila,,10-14,VU05002,4543
2018,,,port vila,,15-19,VU05002,5163
2018,,,port vila,,20-24,VU05002,6525
2018,,,port vila,,25-29,VU05002,5801
2018,,,port vila,,30-34,VU05002,4319
2018,,,port vila,,35-39,VU05002,3672
2018,,,port vila,,40-44,VU05002,3119
2018,,,port vila,,45-49,VU05002,2765
2018,,,port vila,,50-54,VU05002,2065
2018,,,port vila,,55-59,VU05002,1567
2018,,,port vila,,60-64,VU05002,930
2018,,,port vila,,65+,VU05002,1297
2018,,,south ambae,,0-4,VU03049,270
2018,,,south ambae,,5-9,VU03049,251
2018,,,south ambae,,10-14,VU03049,218
2018,,,south ambae,,15-19,VU03049,133
2018,,,south ambae,,20-24,VU03049,126
2018,,,south ambae,,25-29,VU03049,123
2018,,,south ambae,,30-34,VU03049,95
2018,,,south ambae,,35-39,VU03049,85
2018,,,south ambae,,40-44,VU03049,58
2018,,,south ambae,,45-49,VU03049,63
2018,,,south ambae,,50-54,VU03049,49
2018,,,south ambae,,55-59,VU03049,32
2018,,,south ambae,,60-64,VU03049,31
2018,,,south ambae,,65+,VU03049,54
2018,,,south east ambrym,,0-4,VU04012,185
2018,,,south east ambrym,,5-9,VU04012,282
2018,,,south east ambrym,,10-14,VU04012,175
2018,,,south east ambrym,,15-19,VU04012,72
2018,,,south east ambrym,,20-24,VU04012,126
2018,,,south east ambrym,,25-29,VU04012,116
2018,,,south east ambrym,,30-34,VU04012,128
2018,,,south east ambrym,,35-39,VU04012,83
2018,,,south east ambrym,,40-44,VU04012,95
2018,,,south east ambrym,,45-49,VU04012,66
2018,,,south east ambrym,,50-54,VU04012,77
2018,,,south east ambrym,,55-59,VU04012,42
2018,,,south east ambrym,,60-64,VU04012,61
2018,,,south east ambrym,,65+,VU04012,117
2018,,,south east malekula,,0-4,VU04009,878
2018,,,south east malekula,,5-9,VU04009,798
2018,,,south east malekula,,10-14,VU04009,585
2018,,,south east malekula,,15-19,VU04009,573
2018,,,south east malekula,,20-24,VU04009,481
2018,,,south east malekula,,25-29,VU04009,381
2018,,,south east malekula,,30-34,VU04009,333
2018,,,south east malekula,,35-39,VU04009,298
2018,,,south east malekula,,40-44,VU04009,229
2018,,,south east malekula,,45-49,VU04009,217
2018,,,south east malekula,,50-54,VU04009,166
2018,,,south east malekula,,55-59,VU04009,133
2018,,,south east malekula,,60-64,VU04009,121
2018,,,south east malekula,,65+,VU04009,187
2018,,,south east santo,,0-4,VU02046,904
2018,,,south east santo,,5-9,VU02046,798
2018,,,south east santo,,10-14,VU02046,663
2018,,,south east santo,,15-19,VU02046,791
2018,,,south east santo,,20-24,VU02046,586
2018,,,south east santo,,25-29,VU02046,503
2018,,,south east santo,,30-34,VU02046,407
2018,,,south east santo,,35-39,VU02046,371
2018,,,south east santo,,40-44,VU02046,293
2018,,,south east santo,,45-49,VU02046,262
2018,,,south east santo,,50-54,VU02046,207
2018,,,south east santo,,55-59,VU02046,139
2018,,,south east santo,,60-64,VU02046,112
2018,,,south east santo,,65+,VU02046,201
2018,,,south epi,,0-4,VU05027,235
2018,,,south epi,,5-9,VU05027,216
2018,,,south epi,,10-14,VU05027,184
2018,,,south epi,,15-19,VU05027,175
2018,,,south epi,,20-24,VU05027,138
2018,,,south epi,,25-29,VU05027,126
2018,,,south epi,,30-34,VU05027,86
2018,,,south epi,,35-39,VU05027,71
2018,,,south epi,,40-44,VU05027,58
2018,,,south epi,,45-49,VU05027,46
2018,,,south epi,,50-54,VU05027,46
2018,,,south epi,,55-59,VU05027,38
2018,,,south epi,,60-64,VU05027,27
2018,,,south epi,,65+,VU05027,72
2018,,,south erromango,,0-4,VU06020,118
2018,,,south erromango,,5-9,VU06020,110
2018,,,south erromango,,10-14,VU06020,84
2018,,,south erromango,,15-19,VU06020,30
2018,,,south erromango,,20-24,VU06020,45
2018,,,south erromango,,25-29,VU06020,47
2018,,,south erromango,,30-34,VU06020,39
2018,,,south erromango,,35-39,VU06020,39
2018,,,south erromango,,40-44,VU06020,18
2018,,,south erromango,,45-49,VU06020,25
2018,,,south erromango,,50-54,VU06020,17
2018,,,south erromango,,55-59,VU06020,16
2018,,,south erromango,,60-64,VU06020,10
2018,,,south erromango,,65+,VU06020,49
2018,,,south maewo,,0-4,VU03015,229
2018,,,south maewo,,5-9,VU03015,210
2018,,,south maewo,,10-14,VU03015,146
2018,,,south maewo,,15-19,VU03015,115
2018,,,south maewo,,20-24,VU03015,124
2018,,,south maewo,,25-29,VU03015,104
2018,,,south maewo,,30-34,VU03015,84
2018,,,south maewo,,35-39,VU03015,76
2018,,,south maewo,,40-44,VU03015,62
2018,,,south maewo,,45-49,VU03015,61
2018,,,south maewo,,50-54,VU03015,45
2018,,,south maewo,,55-59,VU03015,25
2018,,,south maewo,,60-64,VU03015,26
2018,,,south maewo,,65+,VU03015,55
2018,,,south malekula,,0-4,VU04058,533
2018,,,south malekula,,5-9,VU04058,613
2018,,,south malekula,,10-14,VU04058,506
2018,,,south malekula,,15-19,VU04058,337
2018,,,south malekula,,20-24,VU04058,308
2018,,,south malekula,,25-29,VU04058,298
2018,,,south malekula,,30-34,VU04058,251
2018,,,south malekula,,35-39,VU04058,276
2018,,,south malekula,,40-44,VU04058,204
2018,,,south malekula,,45-49,VU04058,194
2018,,,south malekula,,50-54,VU04058,142
2018,,,south malekula,,55-59,VU04058,128
2018,,,south malekula,,60-64,VU04058,95
2018,,,south malekula,,65+,VU04058,205
2018,,,south pentecost,,0-4,VU03016,839
2018,,,south pentecost,,5-9,VU03016,791
2018,,,south pentecost,,10-14,VU03016,575
2018,,,south pentecost,,15-19,VU03016,349
2018,,,south pentecost,,20-24,VU03016,405
2018,,,south pentecost,,25-29,VU03016,421
2018,,,south pentecost,,30-34,VU03016,342
2018,,,south pentecost,,35-39,VU03016,273
2018,,,south pentecost,,40-44,VU03016,199
2018,,,south pentecost,,45-49,VU03016,200
2018,,,south pentecost,,50-54,VU03016,139
2018,,,south pentecost,,55-59,VU03016,128
2018,,,south pentecost,,60-64,VU03016,76
2018,,,south pentecost,,65+,VU03016,257
2018,,,south santo,,0-4,VU02045,1497
